#,Batch,Title,Author,Summary,Rooms,Resolutions,Concept Originality,Mechanics Originality,Interesting Details,Map Quality,Humor,Content Rating,Average,Source File,Rated At,Model
262,2013,The Devil's Cell,Matt Mueller,"A soldier awakens in a mysterious prison and must escape by navigating cells, offices, and a creature that stalks the halls. Gathering keys and items is essential to unlock the path to freedom.",13,"Exploration, Stealth, Puzzles",5.0,6.0,7.0,7.5,1.0,PG-13,6.38,E023_MattMueller_TheDevilsCell.md,2026-06-28T07:27:38.846Z,deepseek/deepseek-v4-flash
263,2013,Something Happened at the Temple Near Glourm,Ramsey Hong,"A multi-level temple dungeon where the party investigates the disappearance of monks and a blacksmith, facing imps, monsters, and puzzles. Key features include a gate that can be opened by placing a head in an alcove and explosive scrolls triggered by a phrase.",13,"Combat, Puzzles, Fetch Quests, Traps, Exploration",3.5,6.0,8.0,7.0,1.0,R,6.12,E024_RamseyHong_SomethingHappenedAtTheTempleNearGlourm.md,2026-06-28T07:27:59.812Z,deepseek/deepseek-v4-flash
264,2013,Vault of Vintage,Barry Pace,"A baron hires adventurers to investigate his wine cellar, where a wine troll has taken up residence. The dungeon includes a hidden tunnel, a trapped floor, and a fey portal.",6,"Combat, Exploration, Traps",6.0,6.5,7.0,5.0,2.5,PG,6.12,E025_BarryPace_VaultofVintage.md,2026-06-28T07:27:39.662Z,deepseek/deepseek-v4-flash
265,2013,Hobrock,Lee Mohnkern,"The dungeon is a hobgoblin fortress ruled by the warlord Nehruhk, who extorts a nearby village. The PCs must fight through guards, traps, and lieutenants to defeat Nehruhk and decide the fate of the stolen tribute.",13,"Combat, Traps, Stealth, Social",6.0,5.0,7.0,5.0,1.0,PG-13,5.75,E026_LeeMohnkern_Hobrock.md,2026-06-28T07:27:46.172Z,deepseek/deepseek-v4-flash
266,2013,VERTIGO,Rodney Sloan,"The party faces off against a band of thieves on a multi-level rooftop. They must navigate dangerous heights and enemy attacks, including a minotaur that tries to hurl them off the ledges.",7,Combat,4.5,5.0,6.0,7.0,1.0,PG-13,5.62,E027_RodneySloan_Vertigo.md,2026-06-28T07:27:52.490Z,deepseek/deepseek-v4-flash
267,2013,THE SEA TOWER,Scott Roberts,"The Sea Tower is a colossal ancient structure rising from a deep ocean, filled with mysterious decks and sublevels. It offers a sci-fi setting with random tables and scenario hooks for exploration and survival.",0,"Combat, Exploration, Puzzles, Roleplay, Traps, Skill Challenges",9.0,6.0,8.0,7.0,1.0,PG-13,7.5,E028_ScottWRoberts_TheSeaTower.md,2026-06-28T07:27:55.054Z,deepseek/deepseek-v4-flash
268,2013,The Burial Mound of Gilliard Wolfclan,Josh Burnett,"Adventurers are hired to investigate a burial mound after strange noises are heard. Inside, they must navigate goblins, an ambitious elf, and the undead chieftain to stop a threat to the nearby village.",9,"Combat, Diplomacy, Exploration, Roleplay, Traps",3.5,3.0,5.0,6.0,1.5,PG,4.38,E029_JoshBurnett_TheBurialMoundofGilliardWolfclan.md,2026-06-28T07:27:51.841Z,deepseek/deepseek-v4-flash
269,2013,The Eternal Maze of the Minotaur,Ken Gatzemeyer,"Framed for regicide, the party escapes into a magical maze to collect four pieces of a broken key and defeat the Minotaur. They must navigate procedurally generated corridors, face encounters and traps, and ultimately confront the necromancer Prince Basil.",8,"Combat, Puzzles, Exploration, Roleplay, Social, Traps, Fetch Quests",6.5,7.0,7.5,6.0,1.0,PG-13,6.75,E030_KenGatzemeyer_TheEternalMazeoftheMinotaur.md,2026-06-28T07:27:56.950Z,deepseek/deepseek-v4-flash
270,2013,Operation CD Kingfisher-3,Nick Wedig,"Players infiltrate a Belarusian front company to recover a stolen CIA laptop containing drone control codes, using stealth and espionage. The mission involves bypassing security, locating the laptop, and replacing the codes without detection.",4,"Stealth, Puzzles, Fetch Quests, Skill Challenges",8.0,6.0,8.0,7.0,1.0,PG-13,7.25,E031_NickWedig_Kingfisher.md,2026-06-28T07:27:57.237Z,deepseek/deepseek-v4-flash
271,2013,Tower of the Toad Lord,John Hazen,"A half-sunken watchtower in a swamp serves as a shelter during a storm, but the party must contend with giant toads, a bitter bullywug lord, and the ruins' many hazards. The tower's tilted, multi-level layout includes a roof trapdoor, a flooded basement, and a spawning pool.",9,"Combat, Traps, Exploration",5.0,4.0,6.0,7.0,1.0,PG,5.5,E032_JohnHazen_ToweroftheToadLord.md,2026-06-28T07:27:59.203Z,deepseek/deepseek-v4-flash
272,2013,Bloodbath at Camp Terrahorra,Steve Johnson,"A slasher-horror adventure set at Camp Terrahorra where a cannibal killer named Ollie Stigers stalks the counselors. The GM rolls a chance each scene for Ollie to attack, with modifiers based on character types and body count.",9,Combat,4.0,6.5,7.0,6.0,3.5,R,5.88,E033_SteveJohnson_BloodbathatCampTerrahorra.md,2026-06-28T07:28:03.988Z,deepseek/deepseek-v4-flash
273,2013,A Stolen Spring,LSF,A magical pollution from a cinnabar slab is causing the townspeople to fall ill. Adventurers must explore the caves under the town to find the source and stop the plague.,6,"Combat, Exploration, Puzzles, Skill Challenges, Social",6.0,5.0,7.0,6.0,2.0,PG-13,6.0,E034_LSF_AStolenSpring.md,2026-06-28T07:28:10.832Z,deepseek/deepseek-v4-flash
274,2013,TROUBLE'S ROOT,Fraser Nelund,"The hideout of the Fairlane brothers, who trade with hobgoblins. Players investigate hobgoblin raids and explore a dungeon filled with combat and traps.",18,"Combat, Traps, Exploration",3.5,3.5,7.0,5.0,1.0,PG-13,4.75,E035_FraserNelund_TroublesRoot.md,2026-06-28T07:28:08.041Z,deepseek/deepseek-v4-flash
275,2013,Church of Consumption,Simon Forster,"The Church of Consumption is a dungeon inhabited by a cult of obese priests who worship a sleeping god and harvest its flesh for immortality. The complex includes a church, living quarters, secret store rooms, and a cavern with a meat grinder and ghouls.",13,"Combat, Exploration, Traps, Puzzles, Stealth, Social",7.0,5.5,8.0,5.0,2.5,R,6.38,E036_SimonForster_ChurchofConsumption.md,2026-06-28T07:28:19.039Z,deepseek/deepseek-v4-flash
276,2013,Prehistoric Kickboxing Kitller Turkeys,Jacob Wood,"Players take on the role of hungry velociraptors exploring a cave for food, using fake dinosaur squawks to communicate. They must navigate traps and fight a cave man and woman to survive.",4,"Combat, Exploration, Traps, Skill Challenges",7.0,5.0,4.0,2.0,2.0,PG-13,4.5,E037_JacobWood_PrehistoricKickboxingKillerTurkeys.md,2026-06-28T07:28:07.952Z,deepseek/deepseek-v4-flash
277,2013,The Devil's Acre,Roger Sorolla,"Heroes must stand vigil over a penitent for three nights in a holy circle within a thorny acre, defending against waves of devils that try to break, tempt, and corrupt them. The devils' attacks escalate each night with unique mechanics and objectives such as gluttony, lust, and envy.",3,"Combat, Diplomacy, Roleplay, Social",8.0,8.0,8.0,5.0,2.5,PG-13,7.25,E038_RogerSGSorolla_DevilsAcre.md,2026-06-28T07:28:13.581Z,deepseek/deepseek-v4-flash
278,2013,The Mundstrom Fjord,Erik-Karl Read,"A gritty coastal-horror dungeon set in an abandoned fjord hamlet, where the party must navigate a tidal cave system infested with lobstrous Homarans and their priest. The constantly shifting tides and aquatic hazards create a tense, time-sensitive exploration.",14,"Combat, Exploration, Skill Challenges, Traps",6.0,7.0,8.0,7.0,1.0,PG-13,7.0,E039_Erik-KarlRead_TheIssueofBlipdoolpoolp.md,2026-06-28T07:28:15.346Z,deepseek/deepseek-v4-flash
279,2013,Techno bandit HQ – floor 1,Robert Render,"A squad of heroes is hired to assault a techno bandit stronghold and free captives, navigating a run-down base filled with armed guards, workshops, and a heavily guarded boss room. The alarm system punishes slow play, and players can use stealth to bypass the front entrance.",8,"Combat, Stealth, Skill Challenges",5.0,4.0,5.0,5.0,1.0,PG-13,4.75,E040_RobertRender_TechnoBanditHQ.md,2026-06-28T07:28:16.319Z,deepseek/deepseek-v4-flash
280,2013,The Revelry at Pickett Castle,Alex Cirsova,"The players encounter a ruined castle where undead monsters are having a bizarre party, and a frantic scientist named Boris hires them to clear out the unwanted guests. The dungeon is filled with strange music, comedic interactions, and opportunities for negotiation or combat.",7,"Combat, Diplomacy, Roleplay, Social",6.0,5.0,7.0,3.0,4.0,PG-13,5.25,E041_AlexCirsova_TheRevelryatPickettCastle.md,2026-06-28T07:28:17.024Z,deepseek/deepseek-v4-flash
281,2013,The Giant's Dollhouse,Jens Thuresson,"The giant Pöppelmann has petrified people and placed them in a dollhouse inside a mountain, where they serve as decorations. Players must explore the rooms and deal with the giant to rescue the victims.",8,"Combat, Exploration, Roleplay, Fetch Quests",8.0,6.0,7.0,5.0,3.5,PG,6.5,E042_JensThuresson_TheGiantsDollhouse.md,2026-06-28T07:28:24.269Z,deepseek/deepseek-v4-flash
282,2013,Great Library of Hypatia,Pro Bono,"Adventurers start unarmed in the agora as a fire rages through the Temple of Hypatia, navigating a grid of rooms filled with looters and priests. Random encounters and hazards like fire and an annoyed deity drive the treasure-hunt.",13,Combat,5.0,4.5,5.0,6.0,2.5,PG-13,5.12,E043_ProBono_GreatLibraryOfHypatia.md,2026-06-28T07:28:33.302Z,deepseek/deepseek-v4-flash
283,2013,"Thöörsten's Treasure, an Umlaut-laden Düngeön",Leicester,"A whimsically absurd dungeon shaped like the letters 'Ü F', where players navigate a grotto filled with bureaucratic homunculi, traps, and puzzles to find a sorcerer's love letters as his greatest treasure.",14,"Combat, Puzzles, Traps, Roleplay",8.5,7.5,8.5,9.0,4.0,PG,8.38,E044_Leicester_ThoorstensTreasure.md,2026-06-28T07:28:25.933Z,deepseek/deepseek-v4-flash
284,2013,Færy Ring to Alpha Ari,Paul Gorman,"A science-fantasy space station accessed via a magical fairy ring, featuring a terrarium dome, two towers, and a trash compactor. Players explore, solve puzzles, and face combat with eclectic monsters while seeking a way home.",13,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Traps, Exploration, Social",8.5,7.5,8.0,7.0,3.0,PG-13,7.75,E045_PaulGorman_FaeryRingtoAlphaAri.md,2026-06-28T07:28:32.389Z,deepseek/deepseek-v4-flash
285,2013,Broken Ring,Michael Llaneza,The Broken Ring is a sci-fi RPG scenario set on a derelict space station where the players search for a McGuffin. The GM uses leading questions and environmental moves to improvise the adventure.,0,"Combat, Traps, Exploration, Stealth, Social, Roleplay",9.0,8.0,7.0,2.0,1.0,PG,6.5,E046_MichaelLlaneza_TheBrokenRing.md,2026-06-28T07:28:28.834Z,deepseek/deepseek-v4-flash
286,2013,Ten Minute Dungeon,Donny Sanchez,"A necromancer's lair with six chambers, three containing keys needed to unlock the sanctum and defeat the necromancer before his lich ritual completes. Players solve riddles to enter chambers, fight zombies, and collect keys.",7,"Combat, Puzzles, Exploration",3.5,2.5,4.0,5.0,1.0,PG-13,3.75,E047_DonnySanchez_TenMinuteDungeon.md,2026-06-28T07:28:26.825Z,deepseek/deepseek-v4-flash
287,2013,Esophagus Brood,Dyson Logos,"This sequel to 'Into the Worm's Gullet' sends players into a petrified worm coming to unlife, with encounters in the jungle, on its face, and inside its guts. To stop the worm, they must destroy a cursed ruby heart.",3,"Combat, Diplomacy, Exploration, Roleplay, Traps",7.5,6.5,7.5,7.5,1.0,PG-13,7.25,E048_DysonLogos_ByEsophagusBrood.md,2026-06-28T07:28:38.664Z,deepseek/deepseek-v4-flash
288,2013,The Wizard in the Woods is Up to Something (Maybe),Matthew Schmeer,"A dark-fantasy dungeon delving into an eccentric wizard's lair, filled with bizarre creatures, twisted logic, and grotesque humor. Players navigate a flowchart-like map from a central entrance through cave gnome villages, deadly traps, and the wizard's chambers.",44,"Combat, Puzzles, Traps, Exploration, Roleplay, Social",8.5,9.0,9.0,8.5,4.0,R,8.75,E049_MatthewWSchmeer_WizardintheWoods.md,2026-06-28T07:28:39.760Z,deepseek/deepseek-v4-flash
289,2013,Combat Duality,Jon Picardi,"A sliding tile puzzle dungeon where players defeat Virtuous and Sinful beings to collect keys and escape. The map shifts each round, forcing adaptive strategy.",8,"Combat, Puzzles, Exploration",8.5,9.0,8.0,7.0,1.0,PG-13,8.12,E050_JonPicardi_CombatDuality.md,2026-06-28T07:28:36.519Z,deepseek/deepseek-v4-flash
290,2013,Assault on the Goblin Hold,Scott Slomiany,"A solo tabletop RPG where the player navigates a goblin hold to rescue an infant, using a unique dice-based combat system. The dungeon features non-linear exploration, interactive tabs, and a final confrontation with the Goblin King.",14,"Combat, Diplomacy, Stealth, Fetch Quests, Exploration, Traps, Roleplay",5.5,7.0,6.0,4.0,2.5,PG-13,5.62,E051_ScottSlomiany_AssaultontheGoblinHold.md,2026-06-28T07:28:47.291Z,deepseek/deepseek-v4-flash
291,2013,The Parched Throat,Intrepid Eddie,"A 140-foot deep vertical shaft dungeon with six stacked levels, beginning with a deceptive dirt-filled entrance and ending in a spherical chamber containing a mummified mimic. The dungeon features a flood trap, undead guardians, and a powerful necromantic book as the prize.",6,"Combat, Puzzles, Traps, Exploration, Skill Challenges",6.5,7.0,7.5,8.0,1.0,PG-13,7.25,E052_IntrepidEddie_TheParchedThroat.md,2026-06-28T07:28:42.795Z,deepseek/deepseek-v4-flash
292,2013,The Lost Banner,Philipp Hajek,"The party must retrieve a lost banner from an old villa, unaware that a gargoyle has taken it. The villa contains traps, a ghostly dog, and a magical wardrobe, requiring a mix of combat and diplomacy.",10,"Combat, Diplomacy, Traps, Puzzles, Exploration, Roleplay",7.0,6.0,7.0,7.0,3.0,PG-13,6.75,E053_PhilippHajek_LostBanner.md,2026-06-28T07:28:40.249Z,deepseek/deepseek-v4-flash
293,2013,The Iron Cloud,Caelum Roberts,"The Iron Cloud is a ruined giant metal airship drifting over the wastes, filled with mutants, robo-cultists, and bizarre creatures. Players explore its rooms connected by rusty catwalks, encountering everything from a robot dragon to flying vampire squids.",6,"Combat, Puzzles, Traps, Exploration",8.0,8.5,9.0,7.0,4.0,PG-13,8.12,E054_CaelumRoberts_IronCloud.md,2026-06-28T07:28:56.509Z,deepseek/deepseek-v4-flash
294,2013,The Mad Riddlers Halls,Christian Hollnbuchner,"A one-page dungeon featuring a grid-based map with six keyed rooms. The first room contains trigger plates bearing large letters, suggesting a puzzle-focused challenge.",6,Puzzles,5.5,4.5,3.0,2.0,1.0,G,3.75,E055_ChristianHollnbuchner_TheMadRiddlersHalls.md,2026-06-28T07:28:45.071Z,deepseek/deepseek-v4-flash
295,2013,The Black School,Fco Barrera,"A ruined underground school built over an ancient mausoleum, where the legendary wizard Onagro the Reluctant disappeared. Adventurers must navigate its dark rooms, solve puzzles, and confront undead guardians to uncover the truth behind the legend.",10,"Combat, Diplomacy, Puzzles, Exploration, Roleplay, Traps",6.5,6.0,7.0,7.0,1.0,PG-13,6.62,E056_FcoJavierBarrera_TheBlackSchool.md,2026-06-28T07:28:49.196Z,deepseek/deepseek-v4-flash
296,2013,Midnight at Halcyons Coven,Marten Zabel,Midnight at Halcyons Coven is a one-page module set in an abandoned missile silo where a cult plans to summon Lucifer. The players must escape captivity and stop the ritual while navigating traps and guards.,8,"Combat, Stealth, Traps, Exploration",7.0,6.0,7.0,8.0,1.0,PG-13,7.0,E057_MartenZabel_MidnightAtHalcyonsCoven.md,2026-06-28T07:28:51.016Z,deepseek/deepseek-v4-flash
297,2013,Golden Triangle: Kill or Die,Dylan Hartwell,"An underground fighting arena where characters are forced to survive three random bouts against opponents with varying conditions. Each bout introduces new encounters and treasure chests, with the promise of a forced amnesia potion for survivors.",1,"Combat, Traps, Exploration",5.5,5.0,6.0,5.0,2.5,PG-13,5.38,E058_DylanHartwell_GoldenTriangle.md,2026-06-28T07:28:53.104Z,deepseek/deepseek-v4-flash
298,2013,Only Acrobats Need Apply,Andrew Durston,"The party must escape across a city's rooftops while evading guards and a mob, navigating hazards and random encounters to reach a magician outside the town wards. The dungeon is a traversal challenge with a grid map of interconnected rooftops.",17,"Combat, Stealth, Traps, Exploration, Skill Challenges",7.5,6.0,7.0,6.5,1.5,PG-13,6.75,E059_AndrewandHeleenDurston_OnlyAcrobatsNeedApply.md,2026-06-28T07:28:54.351Z,deepseek/deepseek-v4-flash
299,2013,The Jester's Tomb,Dan Bogie,"Adventurers explore the crypt of a jester who filled it with puzzles and traps. They must solve riddles, tell a joke, and avoid deadly monsters to reach the treasure.",17,"Combat, Puzzles, Traps, Roleplay",6.0,5.0,6.0,5.0,3.5,PG-13,5.5,E060_DanRoyakaBogie_TheJestersTomb.md,2026-06-28T07:29:07.987Z,deepseek/deepseek-v4-flash
300,2013,Key of Dissension – Level 01,Adam Taylor,"A circular dungeon crawl where players navigate six areas of ghouls, traps, and puzzles to reach a guardian and claim a key. The dungeon is the first of ten progressively harder levels, with mechanics like laning phases and respawning monsters.",6,"Combat, Traps, Puzzles, Skill Challenges",5.5,5.0,3.0,5.0,1.0,PG,4.62,E061_AdamTaylor_KeyofDissension.md,2026-06-28T07:29:01.112Z,deepseek/deepseek-v4-flash
